SimulationName,SimulationID,CheckpointID,CheckpointName,Date,Eo,Eos,Es,Experiment,LAI,Location,Model,PAW,Soil,Soil.SoilWater.Eo,Soil.SoilWater.Eos,Soil.SoilWater.Es,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-10-31,3.387,3.387,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-01,4.322,4.322,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-02,1.581,1.581,1.581,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-03,3.193,3.193,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-04,3.518,3.518,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-05,1.244,1.244,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-06,1.798,1.798,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-07,0.464,0.464,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-08,2.775,2.775,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-09,1.388,1.388,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-10,2.524,2.524,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-11,1.334,1.334,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-12,0.904,0.904,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-13,2.458,2.458,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-14,2.845,2.845,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-15,2.978,2.978,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-16,1.357,1.357,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-17,1.775,1.775,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-18,3.297,3.297,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-19,3.314,3.314,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-20,2.270,2.270,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-21,2.553,2.553,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-22,1.898,1.898,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-23,2.714,2.714,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-24,1.982,1.982,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-25,2.533,2.533,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-26,1.264,1.264,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-27,0.954,0.954,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-28,2.576,2.576,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-29,2.585,2.585,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-11-30,2.655,2.655,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-01,1.732,1.732,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-02,1.576,1.576,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-03,2.382,2.382,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-04,2.808,2.808,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-05,1.112,1.112,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-06,2.834,2.834,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-07,2.459,2.459,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-08,2.327,2.327,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-09,2.615,2.615,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-10,2.651,2.651,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-11,2.632,2.632,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-12,2.420,2.420,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-13,2.526,2.526,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-14,2.698,2.698,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-15,2.398,2.398,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-16,1.675,1.675,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-17,1.392,1.392,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-18,1.547,1.547,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-19,2.831,2.831,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-20,2.538,2.538,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-21,2.048,2.048,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-22,3.053,3.053,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-23,2.643,2.643,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-24,2.215,2.215,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-25,2.661,2.661,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-26,0.651,0.651,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-27,1.563,1.563,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-28,1.913,1.913,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-29,0.745,0.745,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-30,1.926,1.926,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1992-12-31,2.017,2.017,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-01,2.856,2.856,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-02,2.468,2.468,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-03,2.669,2.669,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-04,1.179,1.179,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-05,2.356,2.356,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-06,1.449,1.449,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-07,2.150,2.150,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-08,0.468,0.468,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-09,1.502,1.502,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-10,1.076,1.076,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-11,0.780,0.780,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-12,2.904,2.904,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-13,1.321,1.321,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-14,2.362,2.362,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-15,0.960,0.960,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-16,0.584,0.584,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-17,3.051,3.051,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-18,2.693,2.693,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-19,2.617,2.617,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-20,0.896,0.896,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-21,1.745,1.745,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-22,2.315,2.315,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-23,3.274,3.274,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-24,1.087,1.087,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-25,0.783,0.783,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-26,0.515,0.515,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-27,3.016,3.016,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-28,2.575,2.575,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-29,2.609,2.609,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-30,1.820,1.820,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-01-31,3.505,3.505,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-01,3.504,3.504,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-02,3.437,3.437,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-03,3.221,3.221,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-04,2.644,2.644,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-05,2.440,2.440,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-06,0.653,0.653,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-07,2.405,2.405,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-08,1.406,1.406,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-09,2.415,2.415,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-10,1.576,1.576,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-11,1.012,1.012,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-12,4.017,4.017,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-13,2.968,2.968,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-14,3.623,3.623,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-15,3.467,3.467,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-16,1.561,1.561,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-17,3.036,3.036,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-18,3.570,3.570,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-19,2.679,2.679,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-20,3.967,3.967,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-21,1.738,1.738,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-22,0.704,0.704,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-23,4.097,4.097,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-24,3.700,3.700,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-25,3.552,3.552,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-26,2.045,2.045,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-27,3.095,3.095,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-02-28,3.566,3.566,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-01,3.827,3.827,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-02,4.064,4.064,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-03,1.759,1.759,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-04,4.317,4.317,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-05,4.215,4.215,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-06,4.062,4.062,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-07,3.952,3.952,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-08,4.313,4.313,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-09,5.025,5.025,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-10,4.863,4.863,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-11,4.005,4.005,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-12,4.368,4.368,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-13,0.604,0.604,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-14,3.541,3.541,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-15,3.585,3.585,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-16,2.003,2.003,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-17,0.718,0.718,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-18,2.993,2.993,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-19,2.057,2.057,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-20,2.155,2.155,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-21,2.934,2.934,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-22,3.250,3.250,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-23,4.272,4.272,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-24,2.740,2.740,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-25,3.370,3.370,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-26,3.425,3.425,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-27,5.375,5.375,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-28,5.249,5.249,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-29,5.648,5.648,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-30,5.284,5.284,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-03-31,2.018,2.018,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-04-01,5.923,5.923,0.000,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-04-02,5.309,5.309,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-04-03,5.002,5.002,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,1993-04-04,3.107,3.107,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
